transaction_id,customer_id,transaction_date,amount_inr,transaction_type,channel,merchant_code,balance_after_inr,is_flagged
TXN0000318,CUST00744,2023-05-03,203798,emi_payment,mobile_app,MCC7616,1761043,0
TXN0000319,CUST00682,2023-07-04,258563,transfer,mobile_app,MCC8659,153116,0
TXN0000320,CUST00852,2023-08-28,104114,emi_payment,branch,MCC2985,1963722,0
TXN0000321,CUST00424,2023-08-31,439683,atm_withdrawal,internet_banking,MCC9195,1786389,0
TXN0000322,CUST00740,2023-02-23,313362,debit,atm,MCC6448,1922166,0
TXN0000323,CUST00980,2023-05-25,137609,debit,atm,MCC3063,996536,0
TXN0000324,CUST00948,2023-12-29,218525,transfer,pos,MCC8010,1708506,0
TXN0000325,CUST00148,2023-11-21,56099,credit,branch,MCC8928,163633,0
TXN0000326,CUST00499,2023-10-09,43877,transfer,branch,MCC3451,827144,0
TXN0000327,CUST00511,2023-01-09,373244,credit,mobile_app,MCC1951,1759120,0
TXN0000328,CUST00625,2023-06-02,491838,emi_payment,pos,MCC3561,542543,0
TXN0000329,CUST00648,2023-01-19,138472,atm_withdrawal,internet_banking,MCC7808,1527123,0
TXN0000330,CUST00848,2023-04-20,122406,credit,branch,MCC1554,638994,0
TXN0000331,CUST00533,2023-11-12,341983,emi_payment,pos,MCC3602,1178303,0
TXN0000332,CUST00702,2023-05-22,255531,debit,atm,MCC3878,1306276,0
TXN0000333,CUST00900,2023-03-03,69803,emi_payment,atm,MCC1150,1755821,0
TXN0000334,CUST00103,2023-09-21,333677,emi_payment,mobile_app,MCC6376,683721,0
TXN0000335,CUST00643,2023-10-05,104982,emi_payment,atm,MCC8253,1574999,0
TXN0000336,CUST00367,2023-08-28,57633,transfer,mobile_app,MCC2402,869777,0
TXN0000337,CUST00906,2023-10-23,232178,debit,atm,MCC8978,786732,0
TXN0000338,CUST00553,2023-09-14,369731,atm_withdrawal,branch,MCC9576,159472,0
TXN0000339,CUST00603,2023-08-20,260624,debit,branch,MCC8835,152655,0
TXN0000340,CUST00755,2023-11-21,324179,transfer,atm,MCC7501,1542023,0
TXN0000341,CUST00243,2023-04-29,119056,debit,atm,MCC5031,209216,0
TXN0000342,CUST00544,2023-06-16,246927,atm_withdrawal,internet_banking,MCC2834,222938,0
TXN0000343,CUST00773,2023-07-25,356497,transfer,internet_banking,MCC9215,370745,0
TXN0000344,CUST00778,2023-09-02,264212,transfer,branch,MCC5775,674053,0
TXN0000345,CUST00228,2023-06-23,119890,credit,mobile_app,MCC5067,325495,0
TXN0000346,CUST00838,2023-06-11,477402,emi_payment,internet_banking,MCC4522,1180867,0
TXN0000347,CUST00163,2023-03-02,33758,credit,mobile_app,MCC2963,1644166,0
TXN0000348,CUST00266,2023-08-21,455457,emi_payment,branch,MCC4440,1062349,0
TXN0000349,CUST00857,2023-02-15,362305,atm_withdrawal,internet_banking,MCC8183,1330197,0
TXN0000350,CUST00617,2023-06-23,56080,credit,internet_banking,MCC6039,1786261,0
TXN0000351,CUST00543,2023-05-30,127671,emi_payment,pos,MCC4559,1789031,0
TXN0000352,CUST00558,2023-10-11,184439,credit,mobile_app,MCC1973,1317376,0
TXN0000353,CUST00970,2023-06-23,478807,atm_withdrawal,mobile_app,MCC4734,136373,0
TXN0000354,CUST00228,2023-01-02,258434,atm_withdrawal,internet_banking,MCC2937,1578089,0
TXN0000355,CUST00300,2023-07-04,129117,credit,mobile_app,MCC4579,1515227,0
TXN0000356,CUST00490,2023-03-20,459995,credit,pos,MCC2346,606891,0
TXN0000357,CUST00846,2023-05-19,59088,debit,pos,MCC9529,324575,0
TXN0000358,CUST00549,2023-04-19,408300,emi_payment,pos,MCC2565,264514,0
TXN0000359,CUST00726,2023-03-02,415362,atm_withdrawal,atm,MCC2117,552620,0
TXN0000360,CUST00818,2023-12-12,193302,debit,mobile_app,MCC6896,1486659,0
TXN0000361,CUST00893,2023-04-03,21655,atm_withdrawal,branch,MCC4093,1891955,0
TXN0000362,CUST00461,2023-07-05,443116,emi_payment,mobile_app,MCC9964,307157,0
TXN0000363,CUST00458,2023-10-30,483714,transfer,internet_banking,MCC4636,829720,0
TXN0000364,CUST00081,2023-05-13,189141,credit,branch,MCC6859,1668332,0
TXN0000365,CUST00081,2023-12-09,92949,emi_payment,atm,MCC8506,171749,0
TXN0000366,CUST00488,2023-05-28,135669,transfer,internet_banking,MCC9861,1886034,0
TXN0000367,CUST00750,2023-12-12,68301,atm_withdrawal,internet_banking,MCC8285,36417,0
TXN0000368,CUST00838,2023-06-14,304985,transfer,pos,MCC6192,565855,0
TXN0000369,CUST00409,2023-01-06,259343,debit,internet_banking,MCC8328,64952,0
TXN0000370,CUST00572,2023-11-13,178015,credit,branch,MCC3549,1522010,0
TXN0000371,CUST00813,2023-11-12,325367,credit,internet_banking,MCC8830,854016,0
TXN0000372,CUST00319,2023-12-18,311241,transfer,pos,MCC8849,874676,0
TXN0000373,CUST00159,2023-02-15,5723,credit,branch,MCC4454,1093175,0
TXN0000374,CUST00921,2023-11-05,204901,atm_withdrawal,mobile_app,MCC1604,597994,0
TXN0000375,CUST00547,2023-05-05,431771,credit,mobile_app,MCC7161,1514043,0
TXN0000376,CUST00156,2023-11-04,397904,emi_payment,pos,MCC1921,862286,0
TXN0000377,CUST00252,2023-12-18,427456,credit,pos,MCC1156,1591914,0
TXN0000378,CUST00327,2023-03-14,477160,atm_withdrawal,atm,MCC9527,1293534,0
TXN0000379,CUST00202,2023-05-16,30794,atm_withdrawal,mobile_app,MCC6108,1349900,0
TXN0000380,CUST00438,2023-04-09,135227,emi_payment,atm,MCC6851,1976136,0
TXN0000381,CUST00813,2023-04-22,229751,emi_payment,atm,MCC8923,1013102,0
TXN0000382,CUST00738,2023-08-06,255054,emi_payment,pos,MCC9359,600087,0
TXN0000383,CUST00918,2023-05-31,393148,transfer,branch,MCC9607,1455843,0
TXN0000384,CUST00836,2023-08-28,362243,transfer,branch,MCC2195,1411886,0
TXN0000385,CUST00312,2023-09-04,353138,debit,atm,MCC3914,966921,0
TXN0000386,CUST00059,2023-03-15,79343,atm_withdrawal,mobile_app,MCC7913,669740,0
TXN0000387,CUST00152,2023-01-17,338847,atm_withdrawal,atm,MCC1258,1860584,0
TXN0000388,CUST00793,2023-09-30,397973,transfer,branch,MCC3113,502788,0
TXN0000389,CUST00341,2023-03-08,376063,atm_withdrawal,mobile_app,MCC5632,157709,0
TXN0000390,CUST00721,2023-03-14,291527,transfer,pos,MCC4089,1263684,0
TXN0000391,CUST00458,2023-08-08,44239,debit,internet_banking,MCC2554,162605,0
TXN0000392,CUST00895,2023-04-06,74955,atm_withdrawal,pos,MCC9090,1522576,1
TXN0000393,CUST00509,2023-03-11,371600,transfer,internet_banking,MCC5030,1684384,0
TXN0000394,CUST00901,2023-04-22,434127,atm_withdrawal,branch,MCC4700,1434772,0
TXN0000395,CUST00251,2023-07-10,412697,credit,branch,MCC6916,472281,0
TXN0000396,CUST00778,2023-11-05,213407,transfer,atm,MCC7034,1885171,0
TXN0000397,CUST00524,2023-12-27,293680,emi_payment,mobile_app,MCC5433,177137,0
TXN0000398,CUST00191,2023-09-25,88392,debit,internet_banking,MCC8984,214738,0
TXN0000399,CUST00234,2023-11-25,295942,atm_withdrawal,mobile_app,MCC3663,608177,0
TXN0000400,CUST00314,2023-07-13,97778,emi_payment,internet_banking,MCC8836,1081327,0
TXN0000401,CUST00155,2023-05-30,397554,debit,branch,MCC8813,1420609,0
TXN0000402,CUST00937,2023-10-27,392774,emi_payment,branch,MCC1080,581687,0
TXN0000403,CUST00213,2023-04-21,25678,atm_withdrawal,pos,MCC7791,1831023,0
TXN0000404,CUST00599,2023-10-24,467864,credit,branch,MCC2423,1633914,0
TXN0000405,CUST00571,2023-12-31,398077,emi_payment,branch,MCC5369,461574,1
TXN0000406,CUST00539,2023-05-23,189187,emi_payment,mobile_app,MCC9266,124053,0
TXN0000407,CUST00628,2023-08-20,225649,debit,mobile_app,MCC2759,1403677,0
TXN0000408,CUST00916,2023-10-13,39506,transfer,atm,MCC6061,351606,0
TXN0000409,CUST00968,2023-10-13,468169,transfer,atm,MCC7998,563636,0
TXN0000410,CUST00875,2023-03-17,50501,credit,branch,MCC5321,1544057,0
TXN0000411,CUST00460,2023-12-18,461220,credit,branch,MCC1703,378262,0
TXN0000412,CUST00728,2023-07-03,327273,emi_payment,branch,MCC1587,709282,0
TXN0000413,CUST00186,2023-01-16,459364,emi_payment,pos,MCC5660,1854806,0
TXN0000414,CUST00883,2023-02-13,185438,credit,mobile_app,MCC1225,1363600,0
TXN0000415,CUST00196,2023-09-23,447857,debit,branch,MCC1139,1240040,0
TXN0000416,CUST00114,2023-06-05,213123,emi_payment,internet_banking,MCC9579,1997011,0
TXN0000417,CUST00829,2023-02-09,175110,debit,mobile_app,MCC5795,1541058,0
TXN0000418,CUST00758,2023-07-09,168589,debit,atm,MCC5264,919698,0
TXN0000419,CUST00139,2023-08-07,475992,credit,atm,MCC1903,1329040,0
TXN0000420,CUST00966,2023-01-30,232822,atm_withdrawal,pos,MCC8076,1065968,0
TXN0000421,CUST00112,2023-05-08,239337,emi_payment,mobile_app,MCC5593,727017,0
TXN0000422,CUST00049,2023-06-18,321810,credit,mobile_app,MCC2979,1950656,0
TXN0000423,CUST00956,2023-10-12,277964,transfer,branch,MCC7775,1186664,0
TXN0000424,CUST00224,2023-08-26,270615,atm_withdrawal,pos,MCC3133,1492786,0
TXN0000425,CUST00235,2023-02-01,189592,emi_payment,pos,MCC5527,819988,0
TXN0000426,CUST00794,2023-08-13,82204,emi_payment,atm,MCC6041,393513,0
TXN0000427,CUST00608,2023-11-26,497283,debit,pos,MCC3510,244943,0
TXN0000428,CUST00521,2023-01-20,245695,credit,pos,MCC8883,1608600,0
TXN0000429,CUST00989,2023-12-27,486128,debit,internet_banking,MCC7331,1042205,0
TXN0000430,CUST00087,2023-02-04,230360,atm_withdrawal,branch,MCC3596,1031716,0
TXN0000431,CUST00926,2023-08-16,299753,credit,atm,MCC2409,242227,0
TXN0000432,CUST00268,2023-05-09,272914,transfer,internet_banking,MCC3958,1574738,0
TXN0000433,CUST00623,2023-09-24,482880,transfer,pos,MCC5187,527225,0
TXN0000434,CUST00325,2023-11-04,55423,transfer,atm,MCC5955,1197105,0
TXN0000435,CUST00294,2023-11-07,258806,debit,branch,MCC4601,700625,0
TXN0000436,CUST00322,2023-11-14,76848,atm_withdrawal,branch,MCC1360,454662,1
TXN0000437,CUST00560,2023-10-25,434028,credit,atm,MCC7084,326446,0
TXN0000438,CUST00878,2023-04-24,265169,atm_withdrawal,internet_banking,MCC4408,1628879,0
TXN0000439,CUST00113,2023-06-19,461529,emi_payment,internet_banking,MCC4018,189991,1
TXN0000440,CUST00663,2023-09-20,137789,emi_payment,branch,MCC6005,4053,0
TXN0000441,CUST00861,2023-03-03,81527,emi_payment,mobile_app,MCC8516,613277,0
TXN0000442,CUST00735,2023-07-30,314552,atm_withdrawal,branch,MCC1043,1776060,0
TXN0000443,CUST00981,2023-07-13,72972,credit,branch,MCC9646,1404131,0
TXN0000444,CUST00014,2023-12-25,186438,credit,branch,MCC6741,1637218,0
TXN0000445,CUST00363,2023-01-19,156998,emi_payment,branch,MCC5920,409196,0
TXN0000446,CUST00428,2023-02-04,110445,credit,pos,MCC1458,1940279,0
TXN0000447,CUST00536,2023-01-11,65445,atm_withdrawal,internet_banking,MCC7400,235318,0
TXN0000448,CUST00318,2023-07-19,328231,debit,branch,MCC7478,71075,0
TXN0000449,CUST00254,2023-07-21,379110,atm_withdrawal,atm,MCC6043,954189,0
TXN0000450,CUST00852,2023-08-05,197014,credit,internet_banking,MCC8214,875269,0
TXN0000451,CUST00233,2023-03-30,140587,debit,atm,MCC8547,582243,0
TXN0000452,CUST00954,2023-04-23,78890,emi_payment,pos,MCC8548,338263,0
TXN0000453,CUST00038,2023-06-02,338551,credit,internet_banking,MCC3940,642398,0
TXN0000454,CUST00424,2023-01-18,404423,credit,internet_banking,MCC7059,747979,0
TXN0000455,CUST00610,2023-10-02,274057,transfer,mobile_app,MCC1515,1202761,0
TXN0000456,CUST00974,2023-01-20,215936,transfer,mobile_app,MCC6053,719582,0
TXN0000457,CUST00765,2023-09-01,324217,debit,internet_banking,MCC2313,488655,0
TXN0000458,CUST00015,2023-06-15,457543,debit,pos,MCC3767,1195122,0
TXN0000459,CUST00749,2023-12-31,494844,transfer,internet_banking,MCC7089,1165181,0
TXN0000460,CUST00326,2023-09-10,96781,credit,pos,MCC4821,874859,0
TXN0000461,CUST00860,2023-06-23,238417,transfer,pos,MCC8769,220071,0
TXN0000462,CUST00775,2023-09-13,438187,emi_payment,atm,MCC1783,1931146,1
TXN0000463,CUST00192,2023-02-12,316446,emi_payment,pos,MCC9746,1039329,0
TXN0000464,CUST00361,2023-03-08,407973,debit,branch,MCC7363,555547,0
TXN0000465,CUST00822,2023-07-02,497920,atm_withdrawal,pos,MCC4874,1451589,0
TXN0000466,CUST00921,2023-11-10,52047,emi_payment,branch,MCC1222,837500,0
TXN0000467,CUST00604,2023-10-27,306222,debit,mobile_app,MCC1375,328370,0
TXN0000468,CUST00219,2023-05-18,265887,emi_payment,pos,MCC4720,1401309,0
TXN0000469,CUST00390,2023-04-14,142436,atm_withdrawal,pos,MCC6151,185398,0
TXN0000470,CUST00796,2023-12-18,326876,transfer,pos,MCC5555,553086,0
TXN0000471,CUST00599,2023-07-26,52021,atm_withdrawal,branch,MCC3675,1325399,0
TXN0000472,CUST00202,2023-02-13,247791,atm_withdrawal,mobile_app,MCC6850,1447622,0
TXN0000473,CUST00286,2023-03-24,207402,atm_withdrawal,branch,MCC6527,1982445,0
TXN0000474,CUST00198,2023-11-02,195192,atm_withdrawal,pos,MCC4088,1417424,0
TXN0000475,CUST00470,2023-11-24,307125,debit,pos,MCC3929,463470,0
TXN0000476,CUST00446,2023-11-28,471926,debit,atm,MCC4984,1424476,0
TXN0000477,CUST00542,2023-01-03,473723,emi_payment,atm,MCC7688,1503094,0
TXN0000478,CUST00945,2023-10-28,350440,emi_payment,mobile_app,MCC6285,1350152,0
TXN0000479,CUST00652,2023-02-10,165573,transfer,atm,MCC2143,1492229,0
TXN0000480,CUST00586,2023-10-23,482938,credit,mobile_app,MCC9307,1634920,0
TXN0000481,CUST00367,2023-11-18,499186,atm_withdrawal,atm,MCC2819,1136403,0
TXN0000482,CUST00636,2023-05-12,423130,transfer,mobile_app,MCC7047,1989863,1
TXN0000483,CUST00956,2023-03-12,436583,emi_payment,branch,MCC1151,1288810,0
TXN0000484,CUST00010,2023-09-18,408583,emi_payment,pos,MCC3289,110672,0
TXN0000485,CUST00350,2023-01-25,380083,atm_withdrawal,mobile_app,MCC6082,345062,0
TXN0000486,CUST00057,2023-07-31,362843,emi_payment,branch,MCC8624,994293,0
TXN0000487,CUST00204,2023-05-02,319229,emi_payment,mobile_app,MCC6064,870740,0
TXN0000488,CUST00067,2023-06-04,323075,atm_withdrawal,atm,MCC1495,1626161,0
TXN0000489,CUST00593,2023-10-29,194944,debit,pos,MCC9599,1345112,0
TXN0000490,CUST00820,2023-12-29,443442,emi_payment,mobile_app,MCC3450,94,0
TXN0000491,CUST00941,2023-05-27,317362,transfer,branch,MCC4281,911358,0
TXN0000492,CUST00237,2023-04-17,306743,emi_payment,atm,MCC1973,1090306,0
TXN0000493,CUST00700,2023-11-01,370942,credit,mobile_app,MCC7265,1961554,0
TXN0000494,CUST00329,2023-05-31,37736,transfer,branch,MCC5022,1319596,1
TXN0000495,CUST00316,2023-03-14,459460,credit,mobile_app,MCC2975,360754,0
TXN0000496,CUST00610,2023-11-26,291323,debit,pos,MCC6731,383485,0
TXN0000497,CUST00680,2023-12-28,472205,transfer,branch,MCC2763,631958,0
TXN0000498,CUST00584,2023-04-16,51507,debit,branch,MCC5778,801641,0
TXN0000499,CUST00100,2023-02-27,116889,debit,pos,MCC6971,217294,0
TXN0000500,CUST00411,2023-02-25,474655,transfer,atm,MCC8300,1578902,0
TXN0000501,CUST00286,2023-08-07,346445,atm_withdrawal,internet_banking,MCC7252,135524,0
TXN0000502,CUST00005,2023-04-24,323369,emi_payment,atm,MCC6106,133365,0
TXN0000503,CUST00041,2023-08-16,202216,debit,internet_banking,MCC1305,254482,0
TXN0000504,CUST00450,2023-10-05,277867,debit,branch,MCC3093,269733,0
TXN0000505,CUST00101,2023-01-03,273188,transfer,pos,MCC6200,1128060,0
TXN0000506,CUST00739,2023-11-10,98990,transfer,pos,MCC5827,1636138,0
TXN0000507,CUST00057,2023-01-11,283334,debit,pos,MCC5802,1885049,0
TXN0000508,CUST00236,2023-02-11,257931,credit,branch,MCC7618,1618411,0
TXN0000509,CUST00986,2023-09-22,156606,debit,pos,MCC9143,1371502,0
TXN0000510,CUST00709,2023-08-15,171331,transfer,pos,MCC5526,1180806,0
TXN0000511,CUST00558,2023-12-24,383960,emi_payment,branch,MCC2210,618849,0
TXN0000512,CUST00016,2023-07-27,337725,credit,mobile_app,MCC4977,832373,0
TXN0000513,CUST00044,2023-06-02,235014,transfer,mobile_app,MCC3275,1744907,0
TXN0000514,CUST00909,2023-09-02,302244,credit,atm,MCC5761,211303,0
TXN0000515,CUST00800,2023-10-06,120698,atm_withdrawal,pos,MCC6307,1650798,0
TXN0000516,CUST00951,2023-09-02,249703,debit,pos,MCC5931,1622874,0
TXN0000517,CUST00809,2023-05-16,280931,transfer,internet_banking,MCC6234,115056,0
TXN0000518,CUST00003,2023-12-17,126445,credit,pos,MCC3794,483490,0
TXN0000519,CUST00806,2023-04-21,84823,transfer,pos,MCC2592,620015,0
TXN0000520,CUST00458,2023-05-07,262918,transfer,branch,MCC8687,1826381,0
TXN0000521,CUST00693,2023-04-12,470400,emi_payment,internet_banking,MCC4613,877670,0
TXN0000522,CUST00414,2023-04-20,230902,atm_withdrawal,branch,MCC2868,1551675,0
TXN0000523,CUST00722,2023-03-19,450725,transfer,atm,MCC9957,1201381,0
TXN0000524,CUST00842,2023-08-01,425647,credit,pos,MCC1295,161871,0
TXN0000525,CUST00975,2023-09-23,372400,transfer,mobile_app,MCC4117,1333792,0
TXN0000526,CUST00541,2023-06-06,447179,transfer,internet_banking,MCC7672,1270986,0
TXN0000527,CUST00280,2023-12-03,205699,atm_withdrawal,mobile_app,MCC4697,1741667,0
TXN0000528,CUST00612,2023-06-22,379648,transfer,pos,MCC8579,1841252,0
TXN0000529,CUST00500,2023-06-20,72452,atm_withdrawal,branch,MCC4229,1174804,0
TXN0000530,CUST00203,2023-01-26,159888,emi_payment,internet_banking,MCC6783,1758336,0
TXN0000531,CUST00725,2023-11-26,283354,transfer,internet_banking,MCC4847,278769,0
TXN0000532,CUST00078,2023-02-24,19140,credit,mobile_app,MCC5220,1226705,0
TXN0000533,CUST00404,2023-03-02,382647,credit,branch,MCC5480,1155038,0
TXN0000534,CUST00693,2023-12-08,462675,debit,atm,MCC9775,343918,0
TXN0000535,CUST00922,2023-07-09,52742,transfer,internet_banking,MCC7838,1077619,0
TXN0000536,CUST00621,2023-01-25,496006,atm_withdrawal,branch,MCC4336,1360483,0
TXN0000537,CUST00980,2023-06-11,44171,debit,atm,MCC4749,830399,0
TXN0000538,CUST00833,2023-08-04,63597,atm_withdrawal,internet_banking,MCC4652,1332284,0
TXN0000539,CUST00237,2023-01-04,381230,atm_withdrawal,atm,MCC7624,1490364,0
TXN0000540,CUST00845,2023-10-03,342839,transfer,internet_banking,MCC6319,1177469,0
TXN0000541,CUST00337,2023-09-02,468032,credit,branch,MCC5809,796288,0
TXN0000542,CUST00632,2023-01-05,212630,transfer,pos,MCC4873,531485,0
TXN0000543,CUST00201,2023-08-14,286306,atm_withdrawal,pos,MCC4585,1321571,0
TXN0000544,CUST00539,2023-03-23,74345,debit,branch,MCC5997,1800593,0
TXN0000545,CUST00680,2023-09-26,345949,transfer,internet_banking,MCC8479,923680,1
TXN0000546,CUST00915,2023-05-18,499050,debit,pos,MCC9698,1005153,0
TXN0000547,CUST00944,2023-03-15,298472,emi_payment,branch,MCC1548,1824243,0
TXN0000548,CUST00802,2023-07-04,466621,debit,internet_banking,MCC3137,594230,0
TXN0000549,CUST00559,2023-06-11,196843,credit,branch,MCC7166,1615217,0
TXN0000550,CUST00883,2023-05-05,491306,emi_payment,branch,MCC2336,510444,0
TXN0000551,CUST00107,2023-11-17,268381,emi_payment,pos,MCC6493,515891,0
TXN0000552,CUST00996,2023-08-25,72033,credit,internet_banking,MCC4811,562035,0
TXN0000553,CUST00204,2023-06-27,181356,transfer,mobile_app,MCC2716,105263,0
TXN0000554,CUST00404,2023-03-24,246013,debit,branch,MCC5535,922188,0
TXN0000555,CUST00908,2023-07-27,33604,transfer,pos,MCC5580,707444,0
TXN0000556,CUST00717,2023-01-10,447897,debit,mobile_app,MCC7418,461702,0
TXN0000557,CUST00850,2023-11-19,119660,atm_withdrawal,pos,MCC8432,1513192,0
TXN0000558,CUST00689,2023-01-01,337611,debit,mobile_app,MCC9595,1034829,0
TXN0000559,CUST00602,2023-09-13,459996,emi_payment,branch,MCC4951,391597,0
TXN0000560,CUST00175,2023-05-07,217357,transfer,branch,MCC7197,384046,0
TXN0000561,CUST00997,2023-09-20,304705,credit,mobile_app,MCC8084,1619058,0
TXN0000562,CUST00637,2023-05-13,258395,transfer,atm,MCC9883,541903,0
TXN0000563,CUST00669,2023-01-10,382101,debit,mobile_app,MCC6851,789603,0
TXN0000564,CUST00429,2023-12-13,19396,transfer,branch,MCC3216,239330,0
TXN0000565,CUST00953,2023-10-07,179881,emi_payment,branch,MCC4077,1608434,0
TXN0000566,CUST00451,2023-01-17,305797,transfer,branch,MCC2879,714789,0
TXN0000567,CUST00191,2023-01-12,45774,credit,mobile_app,MCC2779,1409791,0
TXN0000568,CUST00181,2023-07-13,429871,transfer,branch,MCC3758,811939,0
TXN0000569,CUST00699,2023-12-16,316058,atm_withdrawal,atm,MCC5484,1603253,0
TXN0000570,CUST00745,2023-07-30,1496,emi_payment,branch,MCC8083,807435,0
TXN0000571,CUST00206,2023-01-04,6177,debit,atm,MCC3620,1791269,0
TXN0000572,CUST00698,2023-09-13,80066,credit,atm,MCC2678,1449774,0
TXN0000573,CUST00998,2023-06-06,331986,debit,mobile_app,MCC2138,961747,0
TXN0000574,CUST00533,2023-08-22,259043,credit,pos,MCC2765,966722,0
TXN0000575,CUST00971,2023-05-08,241201,emi_payment,pos,MCC4894,1240658,0
TXN0000576,CUST00157,2023-01-03,280526,atm_withdrawal,pos,MCC4705,1386010,1
TXN0000577,CUST00403,2023-01-07,247402,transfer,pos,MCC4589,1413125,0
TXN0000578,CUST00557,2023-08-19,171741,emi_payment,internet_banking,MCC3857,66280,0
TXN0000579,CUST00359,2023-08-20,3758,credit,atm,MCC5078,529818,0
TXN0000580,CUST00101,2023-04-28,14064,transfer,branch,MCC6817,873177,0
TXN0000581,CUST00459,2023-01-31,344547,atm_withdrawal,pos,MCC1400,1073963,0
TXN0000582,CUST00340,2023-10-10,371825,credit,pos,MCC9010,179595,0
TXN0000583,CUST00204,2023-02-25,119987,credit,mobile_app,MCC3750,399343,0
TXN0000584,CUST00373,2023-03-10,121538,debit,pos,MCC2247,924204,0
TXN0000585,CUST00419,2023-06-15,203989,credit,atm,MCC2572,894071,0
TXN0000586,CUST00884,2023-09-19,322324,debit,branch,MCC5920,1230399,0
TXN0000587,CUST00492,2023-12-30,296778,atm_withdrawal,branch,MCC5686,139267,0
TXN0000588,CUST00416,2023-08-17,279617,atm_withdrawal,branch,MCC1795,1593478,0
TXN0000589,CUST00390,2023-12-17,18461,transfer,atm,MCC5492,602367,0
TXN0000590,CUST00599,2023-08-27,215475,transfer,atm,MCC2993,1100438,0
TXN0000591,CUST00276,2023-11-06,376356,credit,branch,MCC9199,1894664,0
TXN0000592,CUST00875,2023-03-06,295185,debit,pos,MCC3781,759004,0
TXN0000593,CUST00419,2023-01-21,403474,transfer,internet_banking,MCC9994,627098,0
TXN0000594,CUST00426,2023-09-02,347549,debit,branch,MCC6211,528924,0
TXN0000595,CUST00064,2023-12-22,449876,atm_withdrawal,branch,MCC9678,1304809,0
TXN0000596,CUST00884,2023-09-26,286164,credit,mobile_app,MCC5993,1914885,0
TXN0000597,CUST00472,2023-05-06,284687,emi_payment,branch,MCC2133,1119597,0
TXN0000598,CUST00137,2023-06-28,278806,credit,pos,MCC6786,396570,0
TXN0000599,CUST00172,2023-02-10,132350,debit,atm,MCC5298,1892218,0
TXN0000600,CUST00365,2023-05-05,218095,transfer,atm,MCC8369,84832,0
TXN0000601,CUST00781,2023-09-07,84439,debit,mobile_app,MCC4522,820679,0
TXN0000602,CUST00095,2023-03-02,215074,credit,mobile_app,MCC2684,251758,0
TXN0000603,CUST00121,2023-06-25,74964,credit,branch,MCC2022,66429,0
